Date,Type,Block,Street,Story,Area,Model  ,LeaseBegin,LeaseRemaining(in months),ResalePrice
2022-01,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Premium Apartment,2013,1089,518000
2022-01,4 ROOM,12,PUNGGOL DR,13 TO 15,95,Premium Apartment,2013,1089,510000
2022-04,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2013,1086,508000
2022-07,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2013,1083,530000
2022-08,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2013,1082,570000
2022-10,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2013,1080,580000
2022-10,4 ROOM,12,PUNGGOL DR,01 TO 03,95,Premium Apartment,2013,1080,515000
2022-10,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2013,1080,528000
2022-11,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2013,1079,580000
2022-04,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2013,1085,565000
2022-05,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2013,1085,508000
2022-06,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2013,1084,505000
2022-07,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2013,1083,583000
2022-11,4 ROOM,12,PUNGGOL DR,07 TO 09,95,Premium Apartment,2013,1079,585000
2022-12,4 ROOM,12,PUNGGOL DR,16 TO 18,95,Premium Apartment,2013,1078,580000
2022-12,4 ROOM,12,PUNGGOL DR,10 TO 12,95,Premium Apartment,2013,1079,590000
2022-02,4 ROOM,20,PUNGGOL CTRL,04 TO 06,94,Model A,2014,1094,480000
2022-04,4 ROOM,20,PUNGGOL CTRL,13 TO 15,94,Model A,2014,1093,538088
2022-07,3 ROOM,20,PUNGGOL CTRL,07 TO 09,69,Model A,2014,1090,415000
2022-01,3 ROOM,20,PUNGGOL CTRL,16 TO 18,69,Model A,2014,1095,411000
2022-03,4 ROOM,20,PUNGGOL CTRL,13 TO 15,95,Model A,2014,1094,512000
2022-07,4 ROOM,20,PUNGGOL CTRL,04 TO 06,94,Model A,2014,1090,533000
2022-06,4 ROOM,20,PUNGGOL CTRL,04 TO 06,94,Model A,2014,1091,518000
2022-10,4 ROOM,20,PUNGGOL CTRL,13 TO 15,94,Model A,2014,1087,585000
2022-01,4 ROOM,20,PUNGGOL CTRL,13 TO 15,94,Model A,2014,1095,500000
2022-02,4 ROOM,20,PUNGGOL CTRL,16 TO 18,95,Model A,2014,1094,530000
2022-07,4 ROOM,20,PUNGGOL CTRL,10 TO 12,94,Model A,2014,1090,540000
2022-12,3 ROOM,20,PUNGGOL CTRL,10 TO 12,69,Model A,2014,1085,460000
2022-03,3 ROOM,20,PUNGGOL CTRL,16 TO 18,69,Model A,2014,1093,428000
2022-06,4 ROOM,20,PUNGGOL CTRL,13 TO 15,94,Model A,2014,1091,535888
2022-07,3 ROOM,20,PUNGGOL CTRL,16 TO 18,69,Model A,2014,1090,430000
2022-09,3 ROOM,20,PUNGGOL CTRL,16 TO 18,69,Model A,2014,1088,445000
2022-12,3 ROOM,20,PUNGGOL CTRL,13 TO 15,69,Model A,2014,1085,450000
2022-09,4 ROOM,20,PUNGGOL CTRL,07 TO 09,95,Model A,2014,1088,553000
2022-11,3 ROOM,20,PUNGGOL CTRL,04 TO 06,69,Model A,2014,1086,420000
2022-07,4 ROOM,20,PUNGGOL CTRL,13 TO 15,95,Model A,2014,1090,580000
2022-08,4 ROOM,20,PUNGGOL CTRL,07 TO 09,96,Model A,2014,1089,560000
2022-08,4 ROOM,20,PUNGGOL CTRL,04 TO 06,94,Model A,2014,1089,542000
2022-09,4 ROOM,20,PUNGGOL CTRL,07 TO 09,95,Model A,2014,1088,570000
2022-10,4 ROOM,20,PUNGGOL CTRL,01 TO 03,95,Model A,2014,1087,528888
2022-11,4 ROOM,20,PUNGGOL CTRL,07 TO 09,94,Model A,2014,1087,548000
2022-12,4 ROOM,20,PUNGGOL CTRL,10 TO 12,94,Model A,2014,1085,600000
2022-01,4 ROOM,20,PUNGGOL CTRL,10 TO 12,94,Model A,2014,1096,510000
2022-01,4 ROOM,20,PUNGGOL CTRL,07 TO 09,94,Model A,2014,1096,526000
2022-03,4 ROOM,20,PUNGGOL CTRL,07 TO 09,95,Model A,2014,1094,528000
2022-04,4 ROOM,20,PUNGGOL CTRL,10 TO 12,95,Model A,2014,1092,540000
2022-07,4 ROOM,20,PUNGGOL CTRL,16 TO 18,94,Model A,2014,1090,585000
2022-08,4 ROOM,20,PUNGGOL CTRL,16 TO 18,94,Model A,2014,1089,568000
2022-08,4 ROOM,20,PUNGGOL CTRL,01 TO 03,94,Model A,2014,1089,520000
2022-03,4 ROOM,20,PUNGGOL CTRL,16 TO 18,94,Model A,2014,1094,538000
2022-06,4 ROOM,20,PUNGGOL CTRL,07 TO 09,94,Model A,2014,1091,568000
2022-12,4 ROOM,20,PUNGGOL CTRL,10 TO 12,94,Model A,2014,1085,583000
2022-01,4 ROOM,12,PUNGGOL DR,10 TO 12,92,Premium Apartment,2007,1020,505000
2022-01,4 ROOM,12,PUNGGOL DR,04 TO 06,91,Premium Apartment,2007,1019,470000
2022-02,4 ROOM,12,PUNGGOL DR,13 TO 15,91,Premium Apartment,2007,1019,498000
2022-05,4 ROOM,12,PUNGGOL DR,01 TO 03,91,Premium Apartment,2007,1015,453000
2022-10,4 ROOM,12,PUNGGOL DR,07 TO 09,91,Premium Apartment,2007,1011,525000
2022-05,4 ROOM,12,PUNGGOL DR,04 TO 06,92,Premium Apartment,2007,1015,475888
2022-07,4 ROOM,12,PUNGGOL DR,07 TO 09,92,Premium Apartment,2007,1014,520000
2022-11,4 ROOM,12,PUNGGOL DR,10 TO 12,91,Premium Apartment,2007,1011,535000
2022-09,4 ROOM,12,PUNGGOL DR,07 TO 09,92,Premium Apartment,2007,1012,523888
2022-09,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2007,1012,570888
2022-11,4 ROOM,12,PUNGGOL DR,07 TO 09,90,Premium Apartment,2007,1011,548888
2022-08,4 ROOM,12,PUNGGOL DR,10 TO 12,91,Premium Apartment,2007,1013,520000
2022-01,4 ROOM,12,PUNGGOL DR,13 TO 15,91,Premium Apartment,2007,1020,475000
2022-10,4 ROOM,12,PUNGGOL DR,01 TO 03,91,Premium Apartment,2007,1011,485000
2022-04,4 ROOM,12,PUNGGOL DR,07 TO 09,92,Premium Apartment,2007,1017,516888
2022-04,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2007,1017,495000
2022-08,4 ROOM,12,PUNGGOL DR,13 TO 15,91,Premium Apartment,2007,1013,510000
2022-01,4 ROOM,12,PUNGGOL DR,16 TO 18,91,Premium Apartment,2007,1020,495000
2022-02,4 ROOM,12,PUNGGOL DR,01 TO 03,91,Premium Apartment,2007,1019,428000
2022-03,4 ROOM,12,PUNGGOL DR,10 TO 12,90,Premium Apartment,2007,1018,480000
2022-07,4 ROOM,12,PUNGGOL DR,10 TO 12,92,Premium Apartment,2005,979,500000
2022-02,4 ROOM,12,PUNGGOL DR,13 TO 15,90,Premium Apartment,2005,983,448000
2022-07,5 ROOM,12,PUNGGOL DR,04 TO 06,110,Premium Apartment,2005,979,528000
2022-11,4 ROOM,12,PUNGGOL DR,10 TO 12,91,Premium Apartment,2005,975,525000
2022-12,5 ROOM,12,PUNGGOL DR,07 TO 09,111,Premium Apartment,2005,974,575000
2022-05,4 ROOM,12,PUNGGOL DR,16 TO 18,90,Premium Apartment,2005,981,485000
2022-08,5 ROOM,12,PUNGGOL DR,16 TO 18,111,Premium Apartment,2005,977,548000
2022-04,5 ROOM,12,PUNGGOL DR,16 TO 18,111,Premium Apartment,2005,982,562000
2022-08,5 ROOM,12,PUNGGOL DR,01 TO 03,110,Premium Apartment,2005,978,515000
2022-11,4 ROOM,12,PUNGGOL DR,07 TO 09,92,Premium Apartment,2005,975,521000
2022-03,4 ROOM,12,PUNGGOL DR,04 TO 06,90,Premium Apartment,2005,983,440000
2022-04,4 ROOM,12,PUNGGOL DR,04 TO 06,90,Premium Apartment,2005,982,460000
2022-02,4 ROOM,12,PUNGGOL DR,04 TO 06,91,Premium Apartment,2005,983,430000
2022-01,4 ROOM,12,PUNGGOL DR,07 TO 09,91,Premium Apartment,2005,985,448000
2022-03,5 ROOM,12,PUNGGOL DR,07 TO 09,111,Premium Apartment,2005,982,542000
2022-03,5 ROOM,12,PUNGGOL DR,16 TO 18,110,Premium Apartment,2005,982,540000
2022-03,4 ROOM,12,PUNGGOL DR,04 TO 06,91,Premium Apartment,2005,983,458000
2022-11,5 ROOM,12,PUNGGOL DR,01 TO 03,110,Premium Apartment,2005,975,550000
2022-03,5 ROOM,12,PUNGGOL DR,13 TO 15,110,Premium Apartment,2005,984,530000
2022-06,4 ROOM,12,PUNGGOL DR,16 TO 18,91,Premium Apartment,2005,980,480000
2022-10,4 ROOM,12,PUNGGOL DR,07 TO 09,90,Premium Apartment,2005,976,488000
2022-11,5 ROOM,12,PUNGGOL DR,04 TO 06,111,Premium Apartment,2005,975,565000
2022-04,5 ROOM,12,PUNGGOL DR,13 TO 15,111,Premium Apartment,2005,981,545000
2022-07,5 ROOM,12,PUNGGOL DR,10 TO 12,112,Premium Apartment,2005,979,515000
2022-08,5 ROOM,12,PUNGGOL DR,01 TO 03,111,Premium Apartment,2005,978,524000
2022-12,4 ROOM,12,PUNGGOL DR,16 TO 18,91,Premium Apartment,2005,975,535000
2022-02,5 ROOM,12,PUNGGOL DR,07 TO 09,110,Premium Apartment,2005,984,523000
2022-03,4 ROOM,12,PUNGGOL DR,16 TO 18,92,Premium Apartment,2005,982,490000
2022-05,5 ROOM,12,PUNGGOL DR,13 TO 15,111,Premium Apartment,2005,980,540000
2022-06,4 ROOM,12,PUNGGOL DR,01 TO 03,92,Premium Apartment,2005,980,490000
2022-08,4 ROOM,12,PUNGGOL DR,13 TO 15,92,Premium Apartment,2005,977,495000
2022-09,5 ROOM,12,PUNGGOL DR,16 TO 18,110,Premium Apartment,2005,977,580000
2022-11,5 ROOM,22,PUNGGOL EAST,07 TO 09,113,Improved,2018,1141,728000
2022-12,4 ROOM,22,PUNGGOL EAST,07 TO 09,93,Model A,2018,1141,560000
2022-12,4 ROOM,22,PUNGGOL EAST,07 TO 09,93,Model A,2018,1140,568000
2022-11,3 ROOM,22,PUNGGOL EAST,10 TO 12,68,Model A,2018,1141,458000
2022-11,3 ROOM,22,PUNGGOL EAST,13 TO 15,68,Model A,2018,1141,476000
2022-02,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,92,Premium Apartment,2017,1132,540888
2022-03,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,92,Premium Apartment,2017,1131,515000
2022-04,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,92,Premium Apartment,2017,1130,586888
2022-06,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,92,Premium Apartment,2017,1127,575000
2022-07,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,92,Premium Apartment,2017,1127,568000
2022-07,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,92,Premium Apartment,2017,1127,595000
2022-07,4 ROOM,2,EDGEDALE PLAINS,13 TO 15,92,Premium Apartment,2017,1126,600000
2022-11,3 ROOM,2,EDGEDALE PLAINS,19 TO 21,67,Premium Apartment,2017,1123,460000
2022-12,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,92,Premium Apartment,2017,1123,563888
2022-01,5 ROOM,2,EDGEDALE PLAINS,10 TO 12,112,Premium Apartment,2017,1132,700000
2022-02,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,92,Premium Apartment,2017,1132,530000
2022-03,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,92,Premium Apartment,2017,1131,495000
2022-03,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,112,Premium Apartment,2017,1131,678888
2022-05,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,92,Premium Apartment,2017,1128,518000
2022-06,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,92,Premium Apartment,2017,1128,570000
2022-07,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,92,Premium Apartment,2017,1127,525000
2022-09,5 ROOM,2,EDGEDALE PLAINS,13 TO 15,112,Premium Apartment,2017,1124,742000
2022-01,5 ROOM,2,EDGEDALE PLAINS,07 TO 09,112,Premium Apartment,2017,1133,662000
2022-03,5 ROOM,2,EDGEDALE PLAINS,07 TO 09,112,Premium Apartment,2017,1130,668000
2022-04,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,92,Premium Apartment,2017,1130,535000
2022-05,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,92,Premium Apartment,2017,1129,532888
2022-05,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,92,Premium Apartment,2017,1128,598000
2022-05,5 ROOM,2,EDGEDALE PLAINS,07 TO 09,112,Premium Apartment,2017,1128,722000
2022-06,5 ROOM,2,EDGEDALE PLAINS,19 TO 21,112,Premium Apartment,2017,1128,715000
2022-07,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,112,Premium Apartment,2017,1127,675000
2022-07,5 ROOM,2,EDGEDALE PLAINS,07 TO 09,112,Premium Apartment,2017,1127,705000
2022-08,5 ROOM,2,EDGEDALE PLAINS,10 TO 12,112,Premium Apartment,2017,1126,708000
2022-10,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,92,Premium Apartment,2017,1124,607000
2022-02,3 ROOM,2,EDGEDALE PLAINS,01 TO 03,68,Premium Apartment,2017,1133,395000
2022-03,4 ROOM,2,EDGEDALE PLAINS,04 TO 06,92,Premium Apartment,2017,1131,495000
2022-03,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,92,Premium Apartment,2017,1131,550000
2022-03,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,92,Premium Apartment,2017,1130,558888
2022-05,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,92,Premium Apartment,2017,1129,540000
2022-06,3 ROOM,2,EDGEDALE PLAINS,13 TO 15,67,Premium Apartment,2017,1128,450000
2022-06,4 ROOM,2,EDGEDALE PLAINS,19 TO 21,92,Premium Apartment,2017,1128,580000
2022-06,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,92,Premium Apartment,2017,1128,535000
2022-07,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,92,Premium Apartment,2017,1127,575000
2022-11,4 ROOM,2,EDGEDALE PLAINS,10 TO 12,92,Premium Apartment,2017,1123,600688
2022-02,3 ROOM,2,EDGEDALE PLAINS,04 TO 06,68,Premium Apartment,2017,1131,415000
2022-03,3 ROOM,2,EDGEDALE PLAINS,13 TO 15,67,Premium Apartment,2017,1130,412000
2022-06,3 ROOM,2,EDGEDALE PLAINS,07 TO 09,67,Premium Apartment,2017,1128,410000
2022-06,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,92,Premium Apartment,2017,1127,558000
2022-07,4 ROOM,2,EDGEDALE PLAINS,01 TO 03,92,Premium Apartment,2017,1128,522522
2022-07,4 ROOM,2,EDGEDALE PLAINS,01 TO 03,92,Premium Apartment,2017,1126,503000
2022-09,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,92,Premium Apartment,2017,1125,588000
2022-09,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,92,Premium Apartment,2017,1125,603888
2022-12,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,92,Premium Apartment,2017,1122,560000
2022-02,5 ROOM,2,EDGEDALE PLAINS,01 TO 03,112,Premium Apartment,2017,1131,610000
2022-05,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,112,Premium Apartment,2017,1128,677395
2022-06,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,112,Premium Apartment,2017,1128,706888
2022-09,4 ROOM,2,EDGEDALE PLAINS,07 TO 09,92,Premium Apartment,2017,1125,588000
2022-12,5 ROOM,2,EDGEDALE PLAINS,13 TO 15,112,Premium Apartment,2017,1121,760000
2022-01,4 ROOM,2,EDGEDALE PLAINS,16 TO 18,92,Premium Apartment,2017,1133,550000
2022-01,5 ROOM,2,EDGEDALE PLAINS,07 TO 09,112,Premium Apartment,2017,1133,680000
2022-02,5 ROOM,2,EDGEDALE PLAINS,10 TO 12,112,Premium Apartment,2017,1132,688000
2022-03,5 ROOM,2,EDGEDALE PLAINS,13 TO 15,112,Premium Apartment,2017,1131,690000
2022-04,5 ROOM,2,EDGEDALE PLAINS,10 TO 12,112,Premium Apartment,2017,1129,690000
2022-05,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,112,Premium Apartment,2017,1128,685000
2022-09,5 ROOM,2,EDGEDALE PLAINS,04 TO 06,112,Premium Apartment,2017,1125,689000
2022-09,5 ROOM,2,EDGEDALE PLAINS,07 TO 09,112,Premium Apartment,2017,1125,708888
2022-01,5 ROOM,12,PUNGGOL DR,04 TO 06,110,Improved,2016,1121,633663
2022-01,3 ROOM,12,PUNGGOL DR,16 TO 18,65,Model A,2016,1121,420000
2022-01,3 ROOM,12,PUNGGOL DR,01 TO 03,65,Model A,2016,1122,377000
2022-01,4 ROOM,12,PUNGGOL DR,07 TO 09,90,Model A,2016,1121,495000
2022-01,4 ROOM,12,PUNGGOL DR,01 TO 03,90,Model A,2016,1122,455000
2022-01,4 ROOM,12,PUNGGOL DR,04 TO 06,90,Model A,2016,1121,475000
2022-02,3 ROOM,12,PUNGGOL DR,07 TO 09,65,Model A,2016,1120,415000
2022-02,4 ROOM,12,PUNGGOL DR,07 TO 09,90,Model A,2016,1121,473000
2022-03,3 ROOM,12,PUNGGOL DR,13 TO 15,65,Model A,2016,1120,407000
2022-03,3 ROOM,12,PUNGGOL DR,04 TO 06,65,Model A,2016,1120,386000
2022-05,3 ROOM,12,PUNGGOL DR,13 TO 15,65,Model A,2016,1118,422000
2022-06,4 ROOM,12,PUNGGOL DR,13 TO 15,90,Model A,2016,1117,540000
2022-07,5 ROOM,12,PUNGGOL DR,13 TO 15,110,Improved,2016,1116,658000
2022-07,3 ROOM,12,PUNGGOL DR,10 TO 12,65,Model A,2016,1116,440000
2022-07,3 ROOM,12,PUNGGOL DR,16 TO 18,65,Model A,2016,1116,395000
2022-08,3 ROOM,12,PUNGGOL DR,10 TO 12,65,Model A,2016,1115,432500
2022-09,5 ROOM,12,PUNGGOL DR,07 TO 09,110,Improved,2016,1114,690000
2022-09,3 ROOM,12,PUNGGOL DR,13 TO 15,65,Model A,2016,1114,440000
2022-09,3 ROOM,12,PUNGGOL DR,10 TO 12,65,Model A,2016,1114,438888
2022-11,3 ROOM,12,PUNGGOL DR,10 TO 12,65,Model A,2016,1112,460000
2022-01,4 ROOM,12,PUNGGOL DR,07 TO 09,90,Model A,2016,1121,510000
2022-04,5 ROOM,12,PUNGGOL DR,07 TO 09,110,Improved,2016,1119,688000
2022-01,4 ROOM,12,PUNGGOL DR,10 TO 12,90,Model A,2016,1122,506000
2022-03,4 ROOM,12,PUNGGOL DR,04 TO 06,90,Model A,2016,1120,515000
2022-04,5 ROOM,12,PUNGGOL DR,07 TO 09,110,Improved,2016,1119,640000
2022-09,4 ROOM,12,PUNGGOL DR,16 TO 18,90,Model A,2016,1113,600000
2022-09,4 ROOM,12,PUNGGOL DR,13 TO 15,90,Model A,2016,1113,595000
2022-12,4 ROOM,12,PUNGGOL DR,16 TO 18,90,Model A,2016,1111,640000
2022-12,4 ROOM,12,PUNGGOL DR,16 TO 18,90,Model A,2016,1111,650000
2022-12,4 ROOM,12,PUNGGOL DR,07 TO 09,90,Model A,2016,1111,555000
2022-01,5 ROOM,12,PUNGGOL DR,13 TO 15,110,Improved,2016,1122,655000
2022-01,5 ROOM,12,PUNGGOL DR,10 TO 12,110,Improved,2016,1122,680000
2022-01,5 ROOM,12,PUNGGOL DR,10 TO 12,110,Improved,2016,1122,662800
2022-01,3 ROOM,12,PUNGGOL DR,10 TO 12,65,Model A,2016,1122,400000
2022-01,3 ROOM,12,PUNGGOL DR,07 TO 09,65,Model A,2016,1121,396000
2022-01,4 ROOM,12,PUNGGOL DR,07 TO 09,90,Model A,2016,1122,500000
2022-03,3 ROOM,12,PUNGGOL DR,04 TO 06,65,Model A,2016,1120,412888
2022-03,4 ROOM,12,PUNGGOL DR,04 TO 06,90,Model A,2016,1120,503000
2022-05,3 ROOM,12,PUNGGOL DR,16 TO 18,65,Model A,2016,1118,425000
2022-05,4 ROOM,12,PUNGGOL DR,10 TO 12,90,Model A,2016,1118,503000
2022-07,3 ROOM,12,PUNGGOL DR,04 TO 06,65,Model A,2016,1116,392000
2022-07,4 ROOM,12,PUNGGOL DR,16 TO 18,90,Model A,2016,1116,575000
2022-09,4 ROOM,12,PUNGGOL DR,10 TO 12,90,Model A,2016,1114,555000
2022-10,5 ROOM,12,PUNGGOL DR,01 TO 03,110,Improved,2016,1113,700000
2022-10,3 ROOM,12,PUNGGOL DR,07 TO 09,65,Model A,2016,1113,430000
2022-10,4 ROOM,12,PUNGGOL DR,04 TO 06,90,Model A,2016,1113,535000
2022-11,4 ROOM,12,PUNGGOL DR,10 TO 12,90,Model A,2016,1112,565000
2022-02,4 ROOM,12,PUNGGOL DR,13 TO 15,90,Model A,2016,1121,540000
2022-02,4 ROOM,12,PUNGGOL DR,13 TO 15,90,Model A,2016,1120,520000
2022-02,4 ROOM,12,PUNGGOL DR,13 TO 15,90,Model A,2016,1120,520000
2022-03,4 ROOM,12,PUNGGOL DR,01 TO 03,90,Model A,2016,1120,505000
2022-04,4 ROOM,12,PUNGGOL DR,04 TO 06,90,Model A,2016,1119,520000
2022-10,5 ROOM,12,PUNGGOL DR,07 TO 09,110,Improved,2016,1113,711000
2022-10,5 ROOM,12,PUNGGOL DR,07 TO 09,110,Improved,2016,1113,685000
2022-11,5 ROOM,12,PUNGGOL DR,04 TO 06,110,Improved,2016,1112,695000
2022-12,5 ROOM,12,PUNGGOL DR,13 TO 15,110,Improved,2016,1112,750000
2022-02,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,1116,573000
2022-02,5 ROOM,12,PUNGGOL DR,10 TO 12,113,Premium Apartment,2016,1117,690000
2022-03,5 ROOM,12,PUNGGOL DR,16 TO 18,113,Premium Apartment,2016,1116,715000
2022-04,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2016,1115,532000
2022-07,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2016,1113,548000
2022-07,5 ROOM,12,PUNGGOL DR,10 TO 12,113,Premium Apartment,2016,1111,732800
2022-10,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Premium Apartment,2016,1109,648000
2022-10,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Premium Apartment,2016,1109,562000
2022-02,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,1116,585000
2022-04,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,1115,615000
2022-07,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Premium Apartment,2016,1111,620888
2022-07,5 ROOM,12,PUNGGOL DR,16 TO 18,113,Premium Apartment,2016,1111,775000
2022-02,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2016,1117,570000
2022-07,3 ROOM,12,PUNGGOL DR,13 TO 15,68,Premium Apartment,2016,1112,430000
2022-07,4 ROOM,12,PUNGGOL DR,16 TO 18,93,Premium Apartment,2016,1112,613888
2022-11,4 ROOM,12,PUNGGOL DR,13 TO 15,93,Premium Apartment,2016,1108,621000
2022-12,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1107,590000
2022-12,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1107,610000
2022-01,5 ROOM,12,PUNGGOL DR,07 TO 09,113,Premium Apartment,2016,1118,680000
2022-02,4 ROOM,12,PUNGGOL DR,01 TO 03,93,Premium Apartment,2016,1117,488000
2022-05,3 ROOM,12,PUNGGOL DR,16 TO 18,68,Premium Apartment,2016,1114,425000
2022-07,3 ROOM,12,PUNGGOL DR,13 TO 15,68,Premium Apartment,2016,1112,445000
2022-09,4 ROOM,12,PUNGGOL DR,04 TO 06,93,Premium Apartment,2016,1110,565000
2022-01,5 ROOM,12,PUNGGOL DR,10 TO 12,113,Premium Apartment,2016,1118,710000
2022-04,4 ROOM,12,PUNGGOL DR,10 TO 12,93,Premium Apartment,2016,1115,618000
2022-10,5 ROOM,12,PUNGGOL DR,10 TO 12,113,Premium Apartment,2016,1109,778000
2022-01,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1118,535000
2022-05,4 ROOM,12,PUNGGOL DR,07 TO 09,93,Premium Apartment,2016,1114,590000
2022-08,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1110,765000
2022-09,5 ROOM,12,PUNGGOL DR,13 TO 15,113,Premium Apartment,2016,1110,838000
2022-01,5 ROOM,12,PUNGGOL DR,07 TO 09,113,Premium Apartment,2016,1117,648000
2022-03,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1116,718000
2022-03,5 ROOM,12,PUNGGOL DR,07 TO 09,113,Premium Apartment,2016,1115,745000
2022-04,3 ROOM,12,PUNGGOL DR,04 TO 06,68,Premium Apartment,2016,1114,443000
2022-04,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1115,762000
2022-07,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1112,740000
2022-07,5 ROOM,12,PUNGGOL DR,04 TO 06,113,Premium Apartment,2016,1112,775000
2022-02,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,93,Premium Apartment,2016,1121,556000
2022-06,5 ROOM,19,EDGEFIELD PLAINS,04 TO 06,113,Premium Apartment,2016,1117,665000
2022-07,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,93,Premium Apartment,2016,1116,593888
2022-07,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,93,Premium Apartment,2016,1116,515000
2022-08,4 ROOM,19,EDGEFIELD PLAINS,13 TO 15,93,Premium Apartment,2016,1115,575000
2022-09,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,93,Premium Apartment,2016,1114,600000
2022-11,5 ROOM,19,EDGEFIELD PLAINS,07 TO 09,113,Premium Apartment,2016,1112,798888
2022-01,4 ROOM,19,EDGEFIELD PLAINS,10 TO 12,93,Premium Apartment,2016,1122,540000
2022-02,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,93,Premium Apartment,2016,1121,535000
2022-02,4 ROOM,19,EDGEFIELD PLAINS,04 TO 06,93,Premium Apartment,2016,1121,510000
2022-10,5 ROOM,19,EDGEFIELD PLAINS,07 TO 09,113,Premium Apartment,2016,1113,848000
2022-12,5 ROOM,19,EDGEFIELD PLAINS,01 TO 03,113,Premium Apartment,2016,1111,745000
2022-04,5 ROOM,19,EDGEFIELD PLAINS,04 TO 06,112,Premium Apartment,2016,1119,638000
2022-04,5 ROOM,19,EDGEFIELD PLAINS,16 TO 18,112,Premium Apartment,2016,1118,705000
2022-06,5 ROOM,19,EDGEFIELD PLAINS,04 TO 06,112,Premium Apartment,2016,1117,653000
2022-07,5 ROOM,19,EDGEFIELD PLAINS,07 TO 09,112,Premium Apartment,2016,1116,695000
2022-07,5 ROOM,19,EDGEFIELD PLAINS,07 TO 09,112,Premium Apartment,2016,1116,738000
2022-07,5 ROOM,19,EDGEFIELD PLAINS,07 TO 09,112,Premium Apartment,2016,1116,738000
